CustomerID,Recency,Frequency,Monetary,cluster
014238,326,1,146.85,0
014239,43,11,2380.85,1
014240,30,2,890.34,0
014241,184,1,213.70000000000002,0
014242,235,2,280.55,0
014243,9,10,2588.77,0
014245,220,2,1693.45,0
014246,111,3,1474.06,0
014247,278,1,136.77,0
014248,318,1,302.58,0
014250,7,3,1904.05,0
014251,2,5,2879.7000000000003,0
014256,260,2,969.0600000000001,0
014257,64,5,3099.7200000000003,1
014258,9,9,12669.98,1
014259,142,1,120.0,0
014261,51,2,1163.45,0
014262,8,8,2618.23,0
014264,155,2,333.97,0
014267,163,3,1516.24,0
014270,332,1,492.65000000000003,0
014271,226,1,112.32000000000001,0
014272,74,2,437.96,0
014273,51,4,559.97,0
014276,99,3,1119.74,0
014280,197,1,134.04,0
014282,3,15,3729.34,1
014284,31,2,595.25,0
014285,21,4,1910.01,0
014286,24,3,4628.75,0
014287,8,3,176.63,0
014288,213,1,426.6,0
014289,9,6,911.26,0
014290,11,5,2314.65,0
014291,2,11,3883.25,0
014292,8,9,4871.93,0
014293,3,4,1046.56,0
014295,40,1,166.20000000000002,0
014297,18,4,1305.33,0
014298,8,44,51527.3,1
014299,8,9,3965.62,0
014300,19,1,43.2,0
014301,117,1,640.14,0
014304,223,1,383.45,0
014305,71,3,1858.96,0
014306,51,2,2093.32,0
014307,89,6,2995.7200000000003,0
014309,8,9,2352.53,0
014311,243,1,310.26,0
014312,47,6,1611.5900000000001,0
014314,107,1,120.0,0
014315,45,6,2481.13,1
014317,65,1,508.58,0
014320,207,2,477.79,0
014321,11,5,1530.75,0
014323,115,2,605.0600000000001,0
014326,242,1,183.85,0
014327,163,1,311.65000000000003,0
014329,17,7,5014.84,1
014331,124,2,462.66,0
014332,23,3,866.3100000000001,0
014333,68,1,415.2,0
014334,17,8,2552.21,0
014336,17,4,1614.91,0
014338,161,2,588.22,0
014339,243,1,309.52000000000004,0
014340,219,1,134.7,0
014341,45,8,2182.28,1
014342,21,4,668.5600000000001,0
014344,127,8,889.9300000000001,0
014345,39,1,108.98,0
014346,121,2,1021.58,0
014348,260,1,409.57,0
014349,10,1,133.5,0
014350,274,1,282.93,0
014351,165,1,51.0,0
014352,157,4,1078.96,0
014353,215,1,90.6,0
014354,6,2,163.62,0
014355,366,1,174.4,0
014356,80,2,701.23,0
014357,43,1,225.77,0
014359,19,3,912.1800000000001,0
014360,32,4,2128.23,0
014362,22,1,161.2,0
014364,109,8,3717.35,1
014367,8,16,9261.52,1
014368,320,1,155.0,0
014371,295,1,100.5,0
014373,358,1,76.55,0
014375,185,1,257.68,0
014377,191,2,617.05,0
014379,44,2,348.1,0
014381,52,1,202.68,0
014382,26,1,626.07,0
014383,38,3,1247.69,0
014385,9,3,202.10999999999999,0
014386,297,1,142.4,0
014387,33,3,1770.56,0
014388,10,8,3212.84,1
014389,65,2,1043.46,1
014390,10,9,4652.82,1
014393,218,1,67.95,0
014395,2,9,3507.71,0
014396,65,2,487.99,0
014397,3,19,2612.96,0
014400,149,1,574.7,0
014401,4,13,4051.48,0
014403,130,4,1475.81,0
014404,34,6,1474.32,0
014406,119,1,156.75,0
014407,107,6,2157.73,0
014408,11,7,2606.53,0
014409,71,6,2059.4500000000003,1
014410,92,9,1105.07,0
014411,311,1,1063.0,0
014412,43,2,770.03,0
014413,362,1,122.7,0
014414,92,7,1496.98,0
014415,1,13,5900.28,1
014416,22,2,490.22,0
014418,4,3,1937.25,0
014419,11,6,1058.06,0
014420,99,1,387.52,0
014421,57,2,813.11,0
014422,1,6,4263.64,0
014423,218,1,265.2,0
014424,18,1,322.08,0
014426,24,10,4481.67,0
014427,50,2,363.34000000000003,0
014428,7,5,1244.83,0
014431,303,1,470.36,0
014432,10,6,2255.51,0
014434,22,6,1372.8,0
014436,99,1,89.06,0
014437,366,1,63.0,0
014438,306,1,131.9,0
014440,8,5,2357.68,0
014441,1,4,1712.89,0
014443,54,4,1420.2,0
014446,1,4,1039.58,1
014447,19,5,1163.23,0
014448,9,2,375.35,0
014449,19,4,907.1,0
014450,181,3,483.25,0
014451,60,2,662.59,0
014452,11,2,264.44,0
014453,190,1,119.93,0
014456,5,9,3062.4,1
014457,311,1,113.64,0
014459,155,1,1837.92,1
014460,110,3,434.34,0
014461,148,3,2103.06,0
014462,66,11,2004.02,0
014463,98,3,529.62,0
014465,247,3,1058.6200000000001,1
014466,29,7,2272.4,0
014467,18,4,598.76,0
014470,12,2,461.19,0
014472,104,8,1936.84,0
014473,74,2,234.34,0
014474,46,1,547.66,0
014475,72,3,925.85,0
014476,257,1,215.7,0
014477,20,4,1309.6,0
014479,254,2,316.25,0
014480,11,1,279.05,0
014481,165,2,636.51,0
014482,18,6,2068.15,1
014483,282,1,137.1,0
014484,50,1,321.92,0
014485,39,1,165.75,0
014487,27,6,1196.33,0
014488,68,1,1064.28,0
014489,207,1,463.38,1
014491,175,2,340.93,0
014493,7,5,2383.2400000000002,0
014494,26,1,139.56,0
014495,51,2,123.80000000000001,0
014496,312,2,538.8100000000001,0
014497,309,1,475.37,0
014498,43,5,1957.32,0
014499,26,3,815.32,1
014500,88,3,356.85,0
014501,184,2,251.21,0
014502,20,11,2470.67,0
014503,3,6,3543.26,1
014504,47,4,673.26,0
014505,17,8,5905.64,1
014506,17,5,2012.17,0
014507,24,6,1383.18,0
014508,22,2,276.42,0
014511,11,5,1314.81,0
014512,188,2,275.28,0
014513,101,3,455.59000000000003,0
014514,61,3,1055.35,0
014515,18,6,2102.09,0
014517,33,2,330.45,0
014518,64,1,174.37,0
014520,2,2,270.6,0
014522,24,4,974.54,0
014523,108,1,241.09,0
014524,32,9,1867.68,1
014525,20,9,4332.2,0
014527,3,55,8508.82,1
014528,37,1,364.21999999999997,0
014529,60,3,620.04,0
014530,26,6,2925.91,0
014532,236,4,932.85,0
014533,25,7,1949.72,0
014534,3,18,4447.05,1
014535,60,3,2864.19,0
014536,260,1,171.8,0
014537,58,1,355.56,0
014538,65,2,388.25,0
014539,16,2,537.48,0
014540,10,3,996.26,0
014541,59,8,1461.65,0
014542,186,1,103.25,0
014543,29,16,3630.33,0
014544,24,2,2024.45,0
014546,5,5,2578.09,1
014547,4,8,4007.54,1
014548,151,2,652.8,0
014549,311,1,289.24,0
014550,11,2,765.62,0
014551,18,2,186.23,0
014552,152,1,165.07,0
014553,19,5,859.27,0
014554,10,4,2381.04,0
014555,57,2,324.14,0
014557,85,1,788.38,0
014560,7,22,2237.77,0
014561,76,3,1080.76,0
014562,4,18,5074.77,0
014565,96,4,3099.12,0
014567,57,2,1530.3600000000001,0
014569,1,1,227.39,0
014570,281,2,218.06,0
014572,3,7,2832.84,0
014573,180,9,1653.42,0
014576,372,1,35.400000000000006,0
014577,13,4,859.71,1
014578,3,1,168.63,0
014581,17,1,138.6,0
014582,41,1,114.11,0
014583,6,5,1052.55,1
014584,169,4,1042.26,0
014585,50,1,157.05,0
014586,277,1,237.35999999999999,0
014587,19,9,1601.14,0
014589,372,1,39.75,0
014591,15,4,1447.14,1
014592,35,3,570.46,0
014593,22,3,617.99,0
014594,7,2,379.83,0
014595,20,6,1740.6000000000001,0
014597,11,2,883.15,0
014598,44,1,221.97,1
014600,306,1,393.33000000000004,0
014601,11,1,213.96,0
014603,275,1,660.0,0
014606,1,93,12156.65,1
014607,16,14,16569.5,1
014608,4,4,1785.15,0
014609,72,4,601.56,0
014616,243,3,406.08000000000004,0
014618,9,3,553.44,0
014619,246,1,394.44,0
014620,206,2,412.78000000000003,0
014621,1,5,1788.3600000000001,1
014622,185,1,320.58000000000004,0
014623,32,5,889.25,0
014624,57,2,225.85,0
014625,196,2,899.63,0
014626,24,4,2791.27,1
014628,91,2,671.96,0
014629,4,2,959.01,0
014631,51,3,1006.98,0
014632,263,1,114.56,0
014633,266,1,344.90000000000003,0
014636,36,2,609.85,0
014638,51,1,443.6,0
014639,52,6,2984.4900000000002,0
014640,24,6,2125.08,0
014641,22,1,110.46000000000001,0
014642,59,1,96.12,0
014643,170,2,693.8100000000001,0
014644,68,2,830.76,0
014645,157,2,597.09,0
014647,201,1,243.22,0
014649,5,4,1417.29,0
014651,67,2,654.6,0
014652,77,1,114.18,0
014653,1,7,1947.55,0
014655,8,4,1932.23,1
014656,169,2,291.05,0
014657,18,4,848.22,0
014658,5,2,247.15,0
014659,9,9,2529.93,1
014660,87,2,285.74,0
014661,27,1,107.95,0
014662,29,4,771.17,0
014664,20,2,637.89,1
014665,61,5,1835.7,0
014666,24,1,195.25,0
014667,11,25,9241.2,1
014669,242,3,1269.99,0
014670,280,2,411.53,0
014672,235,2,765.5500000000001,0
014673,3,5,1736.4,0
014675,16,1,604.75,0
014676,31,6,2548.2400000000002,0
014680,25,16,28754.11,1
014681,71,3,498.95,0
014682,188,2,52.0,0
014684,26,5,1236.28,1
014687,107,1,628.38,0
014688,8,21,5630.87,1
014689,209,1,112.80000000000001,0
014690,44,2,371.7,0
014691,31,5,2114.33,0
014692,137,4,591.55,0
014693,264,1,172.9,0
014696,4,7,2078.95,0
014697,218,2,188.61,0
014698,2,5,1250.76,0
014699,214,1,109.13000000000001,0
014700,32,3,2235.3,1
014701,11,9,2549.37,0
014702,1,17,3292.14,0
014703,15,1,318.17,0
014704,11,9,1546.91,0
014705,199,1,179.0,0
014708,3,3,1126.3700000000001,0
014709,15,13,4921.04,1
014710,14,4,606.13,0
014711,10,11,2868.8,0
014712,29,3,917.07,0
014713,9,11,2666.36,1
014714,24,1,160.19,0
014715,25,4,867.38,0
014716,43,2,329.68,0
014719,2,5,1602.13,0
014720,6,3,663.81,0
014722,147,1,187.92,0
014723,10,6,1158.3,0
014725,25,1,718.08,0
014727,274,1,268.58,0
014729,374,1,313.49,0
014730,1,8,2005.06,0
014731,47,3,380.02,0
014732,8,8,2702.4900000000002,0
014733,16,12,9585.91,0
014735,4,32,6065.6900000000005,0
014737,4,3,1164.55,0
014738,43,7,1314.45,0
014739,4,7,3902.28,0
014740,197,3,1448.21,0
014741,12,6,1400.3400000000001,0
014744,16,7,1099.98,0
014745,113,5,1220.26,1
014747,249,1,328.2,0
014748,29,5,1415.75,1
014752,44,1,389.64000000000004,0
014753,87,1,563.15,0
014754,45,2,638.05,0
014755,10,11,5010.28,0
014756,15,1,738.96,0
014757,75,1,420.5,0
014758,145,4,1484.06,0
014759,5,3,1625.97,0
014760,297,1,89.2,0
014761,59,2,255.9,0
014762,264,1,300.52,0
014764,47,1,278.3,0
014765,29,3,254.11,0
014766,8,6,2473.37,0
014768,17,2,192.60000000000002,0
014769,3,8,10674.75,1
014770,232,2,876.4200000000001,0
014772,112,1,139.26,0
014775,58,3,1011.9,0
014776,51,11,2538.2999999999997,0
014778,127,2,730.86,0
014779,281,3,386.15,0
014780,55,2,447.68,0
014782,320,1,200.10000000000002,0
014784,26,2,289.99,0
014785,10,2,77.4,0
014788,7,2,679.44,0
014789,29,1,197.64,0
014790,17,4,745.06,0
014792,64,1,6.2,0
014793,21,1,228.99,0
014794,3,7,1319.91,0
014795,166,1,131.45000000000002,0
014796,1,17,8022.49,0
014798,53,3,173.74,0
014799,51,1,157.7,0
014800,48,12,4339.74,1
014801,61,1,193.14,0
014803,162,3,845.5500000000001,0
014804,9,1,353.27,0
014805,15,4,554.65,0
014806,75,1,193.39000000000001,0
014808,40,8,2741.17,0
014810,41,11,2087.88,1
014813,370,2,155.43,0
014815,37,2,778.5,0
014816,197,1,271.85,0
014817,200,2,1110.34,1
014818,74,3,657.8,0
014819,64,2,272.07,0
014820,21,4,507.29,0
014821,367,1,48.800000000000004,0
014823,180,3,321.43,0
014824,10,4,1127.71,0
014825,4,12,2226.9100000000003,0
014828,197,3,2139.76,0
014829,29,4,697.55,0
014830,53,1,197.13,0
014834,18,6,1720.3,0
014836,10,3,102.45,0
014837,90,4,1649.5,0
014840,268,1,62.85,0
014841,53,6,3295.76,0
014842,44,4,2824.69,0
014844,64,4,3189.81,0
014847,149,1,309.40000000000003,0
014849,22,25,7930.54,0
014850,312,1,325.75,0
014851,23,2,511.35,0
014852,58,6,2836.69,0
014853,24,2,475.8,0
014854,78,7,2759.83,0
014855,119,2,645.65,0
014856,36,3,1311.38,0
014857,60,2,1173.1200000000001,0
014859,13,4,1353.74,0
014860,19,1,170.32,0
014861,52,1,125.79,0
014862,26,2,841.2,0
014863,29,1,266.76,0
014865,7,2,52.2,0
014866,11,12,14389.9,0
014867,186,3,710.28,0
014868,3,8,2953.59,0
014869,9,2,725.7,0
014870,262,1,327.25,0
014871,3,4,522.38,0
014873,210,1,519.68,0
014875,108,2,1465.32,0
014878,13,9,1485.54,0
014880,77,3,706.19,0
014881,20,1,255.4,0
014882,27,2,589.7,0
014883,19,6,761.59,1
014885,132,1,765.3199999999999,0
014886,253,1,364.8,0
014887,79,1,1862.0,0
014888,207,1,369.2,0
014889,336,1,135.9,0
014890,254,1,125.65,0
014891,148,2,554.38,0
014893,10,2,1237.8500000000001,0
014894,85,1,655.75,0
014895,8,20,11138.710000000001,0
014896,205,2,468.77000000000004,0
014897,8,4,1366.38,0
014898,23,6,1303.52,0
014901,11,9,1421.29,0
014902,26,1,332.66,0
014903,21,5,2810.63,0
014904,2,2,1025.44,0
014905,158,2,616.15,0
014907,3,7,3501.1,0
014908,74,1,277.8,0
014910,3,4,434.35,0
014913,36,4,1227.43,0
014915,91,2,307.48,0
014916,71,4,1268.98,1
014918,116,2,1610.15,0
014920,213,2,977.77,0
014921,30,2,1316.07,0
014923,51,1,749.1,0
014924,246,1,310.05,0
014929,32,1,223.88,0
014944,30,12,5900.25,0
014946,14,1,100.9,0
014947,72,2,290.82,0
014948,23,6,1101.97,0
014950,19,1,371.2,0
014951,79,1,311.69,0
014952,60,11,8099.49,0
014953,25,1,289.82,0
014954,12,1,336.17,0
014957,253,1,58.49,0
014958,147,3,499.68,0
014959,64,4,695.42,0
014960,8,2,221.27,0
014961,11,9,7044.68,1
014962,271,1,126.7,0
014963,10,5,1487.8,1
014964,247,1,206.21,0
014965,96,2,599.0,0
014966,15,1,191.32,0
014967,50,1,463.8,0
014968,30,1,147.59,0
014970,68,4,1592.06,0
014971,35,3,1116.57,0
014972,128,1,114.77,0
014973,107,3,1314.45,0
014974,37,1,114.39,0
014975,57,1,279.94,0
014976,57,7,790.86,0
014978,72,5,1931.42,0
014981,246,1,102.12,0
014984,19,2,213.27,0
014985,198,2,296.75,0
014987,16,2,326.4,0
014988,212,1,334.54,0
014995,39,2,233.23000000000002,0
014997,46,3,546.1999999999999,0
014998,170,2,429.87,0
015000,48,1,490.52,0
015002,116,4,1641.76,0
015004,147,1,1246.32,0
015005,16,28,6316.57,1
015006,51,1,502.09,0
015007,159,1,156.91,0
015009,12,3,1261.78,0
015010,36,1,308.94,0
015012,54,2,423.04,0
015014,43,2,260.17,0
015016,173,1,170.04,0
015017,34,1,125.58,0
015018,39,3,496.21,0
015019,267,1,266.0,0
015021,9,9,1914.82,1
015022,12,4,905.04,0
015023,3,11,6802.76,1
015024,10,10,1661.33,0
015025,33,1,377.01,0
015026,80,3,469.0,0
015027,31,4,1066.15,0
015028,8,4,627.13,0
015030,72,2,518.28,0
015031,4,4,668.14,0
015032,256,3,4959.1,1
015033,5,10,2586.67,0
015034,16,8,4308.61,1
015035,90,1,252.73000000000002,0
015036,72,3,465.55,0
015038,59,6,705.49,0
015039,10,47,19914.44,1
015041,170,1,180.35,0
015042,199,1,135.93,0
015043,31,1,537.0,0
015044,19,17,7700.2300000000005,0
015045,152,2,735.66,0
015046,9,15,5213.7699999999995,0
015047,270,1,343.62,0
015048,65,4,384.05,0
015049,274,1,121.17000000000002,0
015050,25,3,1782.09,0
015051,23,3,1391.61,0
015052,319,1,215.78,0
015053,5,3,697.79,0
015054,12,2,302.1,0
015057,275,2,1489.5,0
015058,25,11,2124.99,1
015059,41,9,1337.72,0
015060,8,4,303.09000000000003,0
015061,4,48,54534.14,0
015062,71,4,987.86,0
015063,213,1,370.79999999999995,0
015065,38,4,3158.13,0
015066,53,1,893.59,0
015067,78,3,1744.76,0
015068,46,2,553.36,0
015069,179,1,1109.53,0
015070,373,1,106.2,0
015071,94,2,982.07,0
015073,10,3,1043.41,0
015074,105,1,748.87,0
015075,78,1,773.03,0
015076,173,1,880.85,0
015078,7,32,9743.11,1
015079,213,4,895.61,0
015081,22,5,504.8,0
015083,257,1,88.2,0
015087,282,1,306.94,0
015088,21,2,1160.07,0
015089,10,6,2420.84,0
015090,308,1,381.32,0
015091,68,1,480.71,0
015092,215,2,457.81,0
015093,18,6,4597.02,0
015095,104,4,1370.6000000000001,0
015096,43,1,219.39000000000001,0
015097,4,1,248.08,0
015098,182,3,39916.5,0
015099,84,1,410.48,0
015100,334,3,876.0,0
015101,9,2,317.53000000000003,0
015103,31,2,703.36,0
015104,197,2,1027.44,0
015105,18,7,2298.93,0
015106,18,5,1422.52,0
015107,311,6,319.5,0
015109,246,1,484.95,0
015110,24,4,996.1,0
015111,29,3,1567.48,0
015113,10,3,3609.33,0
015114,30,10,2760.56,0
015115,18,1,340.11,0
015116,18,4,1352.75,0
015117,15,5,1551.78,1
015118,134,1,244.8,0
015119,246,1,266.4,0
015120,134,1,358.82,0
015121,50,2,457.72,0
015122,114,3,1633.78,0
015123,7,2,2199.31,0
015124,23,2,184.19,0
015125,25,15,11528.48,1
015127,66,1,406.53000000000003,0
015128,60,4,1471.0,0
015129,50,11,3447.4,0
015130,170,1,330.11,0
015132,18,5,977.9300000000001,0
015133,128,3,982.42,0
015134,15,8,1387.99,0
015135,239,1,139.05,0
015136,3,4,1286.7,0
015139,240,2,178.96,0
015140,52,7,2354.25,0
015142,46,1,498.74,0
015143,226,1,259.45,0
015144,8,17,6580.4400000000005,1
015145,4,4,1194.73,0
015146,165,2,1327.16,0
015147,240,1,623.5,0
015148,11,1,301.29,0
015149,134,1,520.8000000000001,0
015150,17,10,5314.47,0
015152,10,13,4745.69,0
015153,31,1,329.25,0
015154,75,1,296.42,0
015156,1,3,961.49,0
015157,4,3,1936.07,0
015158,45,1,401.40000000000003,0
015159,2,30,18641.010000000002,1
015160,357,1,158.16,0
015163,18,2,304.47,0
015164,69,3,843.05,0
015165,373,1,487.75,0
015167,321,1,163.0,0
015168,26,1,106.56,0
015171,331,1,1289.5,0
015172,9,5,1624.05,1
015174,323,1,135.75,0
015175,72,1,224.14,0
015178,260,1,40.5,0
015179,18,5,2206.9500000000003,0
015180,367,1,87.5,0
015181,66,3,689.48,0
015182,154,2,622.85,0
015184,29,2,406.76,0
015185,70,1,310.62,0
015186,14,2,411.41,0
015187,2,16,4777.18,0
015189,1,41,16225.39,0
015192,120,3,1044.32,0
015193,61,1,499.32,0
015194,3,15,7616.53,0
015195,3,1,3861.0,0
015197,11,3,1079.61,0
015198,92,2,193.64,0
015199,59,4,1268.7,0
015201,87,5,1236.54,0
015203,26,6,1827.8,1
015204,357,1,316.58,0
015205,85,2,653.24,0
015206,10,4,420.3,0
015208,1,5,870.12,0
015210,225,1,331.18,0
015211,60,2,894.4100000000001,0
015212,241,1,101.8,0
015213,319,2,328.35,0
015214,2,8,1661.44,0
015215,47,3,734.94,0
015216,88,1,96.6,0
015218,11,11,5756.89,0
015219,176,1,305.75,0
015220,52,6,1778.96,0
015221,366,1,403.25,0
015222,319,1,585.0,0
015223,226,2,755.75,0
015224,358,2,322.08,0
015225,234,1,409.40000000000003,0
015226,311,1,154.41,0
015227,37,5,1219.4,0
015228,66,4,3386.71,0
015230,239,2,429.6,0
015232,113,2,612.06,1
015234,277,1,197.0,0
015235,218,12,2247.51,0
015236,299,1,321.05,0
015237,2,4,1412.32,0
015238,29,3,1071.99,0
015239,10,2,780.59,0
015240,45,5,1706.57,0
015241,67,8,1756.44,0
015243,74,1,316.68,0
015244,65,2,631.57,0
015245,134,3,2515.84,0
015246,238,2,514.15,0
015247,122,1,356.0,0
015249,32,13,6688.46,1
015251,9,11,10484.99,0
015252,36,2,740.78,0
015253,16,5,918.2,0
015254,127,1,300.36,0
015255,67,1,890.85,0
015256,149,1,98.45,0
015257,283,1,317.15,0
015258,169,2,623.16,0
015260,100,7,1810.77,0
015261,135,1,254.82,0
015262,324,1,178.95000000000002,0
015263,107,1,156.51,0
015264,64,1,393.74,0
015265,151,2,1506.1200000000001,0
015266,338,1,119.3,0
015267,22,5,1717.36,0
015269,24,1,408.8,0
015270,16,7,2379.49,0
015271,7,15,2507.07,0
015272,57,2,721.94,0
015274,4,2,716.57,0
015275,38,1,615.14,0
015276,66,1,135.31,0
015277,47,1,255.89999999999998,0
015279,355,1,290.51,0
015280,172,1,113.12,0
015281,59,9,2332.15,0
015286,50,1,240.55,0
015287,22,2,486.69,0
015288,43,5,2306.52,0
015289,29,3,939.78,0
015290,5,18,7943.22,0
015291,26,15,4668.3,0
015292,201,1,180.94,0
015296,51,6,3672.86,1
015297,10,3,641.94,0
015298,2,12,4799.9,1
015299,67,7,4507.01,0
015300,64,1,496.44,0
015301,51,12,5070.35,0
015303,290,1,574.02,0
015304,61,8,694.4,0
015306,64,3,1174.3500000000001,0
015307,96,1,205.3,0
015308,274,1,310.47,0
015311,1,91,60767.9,1
015312,75,4,924.85,0
015313,110,1,52.0,0
015314,199,1,327.97,0
015315,64,2,570.5,0
015316,327,1,165.0,0
015318,4,1,312.62,0
015319,284,1,204.5,0
015320,44,1,267.13,0
015321,71,3,2748.31,0
015322,86,1,679.68,0
015325,104,1,162.29,0
015326,334,1,311.71,0
015327,53,1,208.75,0
015329,39,3,1049.7,0
015330,32,2,714.9599999999999,0
015333,208,1,1028.56,0
015334,157,3,351.67,1
015335,53,1,173.97,0
015339,66,2,574.07,0
015341,81,1,2020.52,0
015342,130,1,406.09000000000003,0
015343,87,1,364.5,0
015344,1,3,563.94,0
015345,46,1,393.54,0
015346,333,1,252.42000000000002,0
015347,366,1,201.60000000000002,0
015348,72,1,158.04,0
015349,158,2,473.81,0
015350,373,1,115.65,0
015351,12,7,1960.11,0
015353,255,2,777.02,0
015355,29,2,277.05,0
015356,31,10,2766.5,1
015358,5,22,8347.2,0
015360,40,1,427.93,0
015361,362,1,418.92,0
015363,373,1,326.0,0
015364,96,2,913.19,0
015365,26,7,2314.32,0
015366,75,2,602.51,0
015367,57,4,1877.5900000000001,1
015368,21,1,446.94000000000005,0
015370,41,7,2386.05,0
015372,137,1,2007.4,0
015373,8,12,2415.91,0
015374,129,1,168.0,0
015376,40,3,1233.3600000000001,0
015379,169,7,3703.29,1
015380,9,5,1690.26,0
015381,214,2,596.85,0
015382,15,6,5955.71,1
015384,170,2,642.41,0
015385,40,1,316.88,0
015386,186,1,394.14,0
015389,172,1,500.0,0
015392,5,4,1535.53,0
015393,16,2,231.86,0
015394,10,4,2183.54,1
015395,326,1,107.45,0
015396,113,1,288.18,0
015397,290,1,94.0,0
015398,16,2,1345.53,0
015399,1,3,815.77,0
015400,92,5,716.2,0
015402,149,2,626.77,0
015405,189,1,349.1,0
015406,31,2,510.71000000000004,0
015407,34,4,1056.44,0
015408,264,1,267.18,0
015410,84,8,3450.84,0
015411,26,4,1358.88,0
015412,171,1,190.53,0
015414,10,3,774.9000000000001,0
015415,313,1,572.8100000000001,0
015416,65,4,3984.32,0
015417,85,1,508.8,1
015419,25,1,135.86,0
015421,59,4,950.36,0
015422,323,2,97.7,0
015423,38,1,43.5,0
015424,254,2,383.34,0
015426,19,5,1447.39,0
015427,33,3,1483.14,0
015428,15,1,93.78,0
015429,27,2,397.35,0
015432,23,1,171.19000000000003,0
015433,214,2,533.3,0
015434,8,5,1041.48,0
015435,22,1,149.29,0
015436,12,3,1122.53,0
015437,262,1,200.16,0
015438,131,1,156.57999999999998,0
015440,55,3,383.68,0
015442,249,1,594.0,0
015443,2,7,3236.91,0
015444,9,2,1418.26,0
015445,264,1,113.5,0
015447,331,1,155.17000000000002,0
015448,313,1,494.64,0
015449,26,3,974.52,0
015450,30,1,429.84,0
015452,30,3,538.73,0
015453,2,7,1388.37,0
015454,362,1,179.1,0
015456,283,3,447.22,0
015457,262,1,237.07,0
015458,25,1,161.64,0
015460,354,1,216.76,0
015462,94,3,234.6,0
015463,29,1,126.14,0
015464,338,1,1048.85,0
015465,20,18,7354.62,0
015466,85,1,334.53,0
015467,9,3,524.88,0
015468,51,2,467.51,0
015469,50,2,538.55,0
015471,2,1,469.48,0
015472,113,1,371.56,0
015473,14,7,1771.2,0
015475,77,1,454.11,0
015478,40,2,1441.42,0
015482,16,12,11054.96,0
015483,161,4,233.81,0
015484,1,4,3594.31,1
015485,30,3,2575.0,0
015488,93,1,91.32000000000001,0
015489,23,3,1134.28,0
015491,95,6,3100.09,0
015492,28,2,659.46,0
015493,33,5,2001.8,0
015494,21,2,1299.23,0
015497,18,2,1262.2,0
015498,3,27,13316.4,1
015500,8,4,1131.56,0
015502,16,12,10384.93,0
015503,363,1,147.09,0
015504,81,1,52.83,0
015505,53,5,3610.96,0
015506,23,3,979.26,1
015507,172,1,492.36,0
015508,189,6,1000.27,0
015510,331,1,250.0,0
015511,12,5,909.23,0
015512,156,2,121.0,0
015513,33,19,14758.22,0
015514,12,11,4139.46,0
015516,45,3,62.43,0
015517,233,1,267.03,0
015518,64,8,1942.45,0
015520,2,1,343.5,0
015521,40,8,3000.2,0
015522,33,2,398.84,0
015523,84,1,412.01000000000005,0
015524,25,1,440.0,0
015525,2,3,825.92,0
015526,33,2,148.44,0
015527,19,8,2429.78,0
015528,254,1,229.33,0
015529,23,11,3995.23,1
015530,22,4,1502.3500000000001,0
015531,8,2,2007.44,0
015532,25,4,1580.93,0
015533,19,3,807.57,0
015535,173,4,536.4,0
015537,163,1,110.92,0
015539,7,1,538.46,0
015540,11,1,213.3,0
015541,114,1,85.13000000000001,0
015543,288,1,127.86,0
015544,9,9,3546.71,0
015545,54,2,292.71999999999997,0
015547,7,14,4954.84,0
015549,77,3,1693.26,0
015550,4,4,575.63,0
015551,37,1,436.06,0
015552,217,1,90.12,0
015553,60,1,437.23,0
015554,278,1,217.2,0
015555,12,16,4805.17,1
015556,24,1,279.77,0
015557,29,1,473.65000000000003,0
015561,12,4,800.5899999999999,0
015562,352,1,134.55,0
015563,22,4,1400.44,0
015565,50,2,173.16000000000003,0
015567,19,1,186.01,0
015568,3,3,758.29,0
015569,104,5,1375.71,0
015570,7,12,4165.52,0
015571,12,4,650.4300000000001,0
015572,5,7,2552.86,0
015573,32,2,607.45,0
015574,178,4,702.25,0
015576,38,1,940.67,0
015577,151,3,258.88,0
015578,162,1,127.1,0
015579,69,2,348.6,0
015581,121,13,3679.9700000000003,0
015582,25,3,682.9100000000001,0
015584,24,4,725.11,1
015585,177,1,455.3,0
015587,50,4,913.68,0
015589,256,3,478.53,0
015592,47,1,388.58,0
015593,71,1,199.8,0
015594,16,5,1771.78,0
015596,101,5,1406.59,0
015597,35,1,324.57,0
015598,53,1,240.68,0
015599,27,2,761.74,0
015601,11,14,6776.56,0
015602,8,9,1297.8700000000001,0
015603,79,1,48.480000000000004,0
015604,52,1,216.39000000000001,0
015605,36,5,1198.23,0
015606,61,9,2920.16,0
015607,337,1,104.76,0
015608,28,4,1093.68,0
015609,184,1,298.48,0
015610,52,1,112.46000000000001,0
015611,10,13,1591.45,0
015612,36,2,195.15,0
015615,10,23,10399.74,1
015618,33,4,776.851,0
015619,11,1,336.4,0
015620,57,3,1553.18,0
015621,4,4,1293.03,0
015622,43,9,3709.56,1
015623,141,1,301.03000000000003,0
015624,117,4,588.13,0
015625,104,4,1534.26,0
015626,75,2,675.8,0
015628,5,9,2870.2400000000002,0
015630,45,2,1186.35,0
015632,16,8,3285.31,1
015634,17,1,243.55,0
015636,90,2,724.76,0
015637,53,1,223.36,0
015639,134,1,425.32,0
015640,4,15,12515.66,1
015641,105,4,1887.2,1
015643,192,3,664.0,0
